FONDBOLAG	FONDNUMMER	FONDNAMN	VALUTA	FONDAVGIFT	BRUTTO AVG	TKA	KATEGORI	EXTERID	FOND_I_FOND	RESULTATBEROENDE	SLOW	SPREAD	MILJÖETISK	FÖRLÄNGD	STARTDATUM	AVSLUTSDATUM	FONDSTATUS
Swedbank Robur Fonder AB	175919	Swedbank Robur Kapitalinvest	SEK		1,25	1,50	Svenska och utländska aktier	SE0000996241	N	N	N	N		0	2000-07-05	2015-04-01	5
Swedbank Robur Fonder AB	348862	Swedbank Robur Kinafond	SEK	0,33	1,83	2,03	Kina	SE0001691502	N	N	N	N		1	2006-06-19	2015-05-13	5
Swedbank Robur Fonder AB	140087	Swedbank Robur Kommunikationsfond	SEK		1,43		IT och kommunikation	SE0000539488	N	N	N	N		0	2000-07-05	2012-03-26	5
Swedbank Robur Fonder AB	928341	Swedbank Robur Medica	SEK	0,27	1,28	1,45	Läkemedel	SE0000639445	N	N	N	N		0	2000-07-05		1
Swedbank Robur Fonder AB	749192	Swedbank Robur Mixfond Pension	SEK	0,18	0,43	0,45	Utländska aktier och räntor	SE0000602252	N	N	N	N	J	0	2000-07-05		1
Swedbank Robur Fonder AB	820852	Swedbank Robur Nordenfond	SEK	0,27	1,28	1,33	Norden	SE0000537722	N	N	N	N		0	2000-07-05		1
Swedbank Robur Fonder AB	766667	Swedbank Robur Ny Teknik	SEK		1,25	1,75	Sverige småbolag	SE0000709123	N	N	N	N		0	2006-11-06	2015-06-04	5
Swedbank Robur Fonder AB	680546	Swedbank Robur Obligationsfond MEGA	SEK		0,40		Sverige lång	SE0000543027	N	N	N	N		0	2001-04-19	2013-10-02	5
Swedbank Robur Fonder AB	717611	Swedbank Robur Penningmarknadsfond	SEK	0,01	0,01	0,03	Sverige kort	SE0000543043	N	N	N	N		0	2000-07-05		1
Swedbank Robur Fonder AB	384693	Swedbank Robur Privatiseringsfond	SEK	0,30	1,43	1,47	Global	SE0000538977	N	N	N	N		0	2006-06-19	2013-10-03	5
Swedbank Robur Fonder AB	968420	Swedbank Robur Realinvest	SEK	0,27	1,28	1,36	Övriga branscher	SE0000537763	N	N	N	N		0	2000-07-05		1
Swedbank Robur Fonder AB	666552	Swedbank Robur Realräntefond	SEK	0,14	0,50	0,62	Sverige realränta	SE0000987224	N	N	N	N		0	2003-01-03	2015-04-23	5
Swedbank Robur Fonder AB	752204	Swedbank Robur Rysslandsfond	SEK	0,38	2,48	2,61	Ryssland	SE0000542805	N	N	N	N		0	2001-04-19		1
Swedbank Robur Fonder AB	932590	Swedbank Robur Skogsfond	SEK		1,43		Övriga branscher	SE0000538951	N	N	N	N		0	2000-07-05	2012-02-29	5
Swedbank Robur Fonder AB	896761	Swedbank Robur Småbolagsfond Europa	SEK	0,27	1,28	1,39	Europa/Euroland småbolag	SE0000542771	N	N	N	N		0	2000-07-05		1
Swedbank Robur Fonder AB	860932	Swedbank Robur Småbolagsfond Norden	SEK	0,27	1,28	1,34	Norden	SE0000537706	N	N	N	N		0	2000-07-05		1
Swedbank Robur Fonder AB	856682	Swedbank Robur Småbolagsfond Sverige	SEK	0,27	1,28	1,34	Sverige småbolag	SE0000602302	N	N	N	N		0	2000-07-05		1
Swedbank Robur Fonder AB	840272	Swedbank Robur Stella Småbolag	SEK	0,34	1,72	1,93	Sverige småbolag	504400-5667	N	N	N	N		0	2000-07-05	2010-10-05	5
Swedbank Robur Fonder AB	789271	Swedbank Robur Sverigefond MEGA	SEK	0,19	0,55		Sverige	SE0000537771	N	N	N	N	J	0	2000-07-05		1
Swedbank Robur Fonder AB	283408	Swedbank Robur Technology	SEK	0,27	1,28	1,35	IT och kommunikation	SE0000538944	N	N	N	N		0	2000-07-05		1
Swedbank Robur Fonder AB	855387	Swedbank Robur Transfer 50	SEK	0,19	0,50		Pension om mindre än 10 år	SE0001175712	J	N	N	N		0	2004-05-25		1
Swedbank Robur Fonder AB	819557	Swedbank Robur Transfer 60	SEK	0,19	0,51		Pension om mindre än 20 år	SE0001175720	J	N	N	N		0	2004-05-25		1
Swedbank Robur Fonder AB	783720	Swedbank Robur Transfer 70	SEK	0,19	0,51		Pension om mer än 20 år	SE0001175738	J	N	N	N		0	2004-05-25		1
Swedbank Robur Fonder AB	747899	Swedbank Robur Transfer 80	SEK	0,19	0,51		Pension om mer än 20 år	SE0001175746	J	N	N	N		0	2004-05-25		1
Swedbank Robur Fonder AB	320762	Swedbank Robur Transfer 90	SEK	0,19	0,52		Pension om mer än 20 år	SE0004548949	J	N	N	N		0	2012-06-15		1
Swedbank Robur Fonder AB	825109	Swedbank Robur Östeuropafond	SEK	0,29	1,47	1,57	Östeuropa	SE0000539421	N	N	N	N		0	2000-07-05		1
Söderberg & Partners Asset Management S.A	910455	JP Global Trend	SEK	0,50	2,57		Utländska aktier och räntor	LU0715531595	J	N	N	N		0	2012-01-02		8
Söderberg & Partners Asset Management S.A	946285	Söderberg & Partners Trygghet 75 PM	SEK	0,50	1,64		Utländska aktier och räntor	LU0715498449	J	N	N	N		0	2012-01-02		1
Söderberg & Partners Asset Management S.A	982116	Söderberg & Partners Trygghet 80 PM	SEK	0,50	1,62		Utländska aktier och räntor	LU0715530605	J	N	N	N		0	2012-01-02		1
Taaleritehtaan Rahastoyhtiö Oy	949941	Taaleri Eastern Europe Equity Fund	EUR	0,80	2,00		Östeuropa	FI0008814231	N	J	J	N	J	1	2011-05-31		1
Taaleritehtaan Rahastoyhtiö Oy	157438	Taaleri Finland Value Equity Fund	EUR	0,52	1,20		Övriga länder	FI4000013172	N	J	J	N	J	1	2011-05-31		1
Taaleritehtaan Rahastoyhtiö Oy	985770	Taaleri Russia Equity Fund	EUR		2,74	3,06	Ryssland	FI0008812888	N	J	J	N		1	2011-05-31	2015-02-24	5
Taaleritehtaan Rahastoyhtiö Oy	914119	Taaleritehdas Zloty Equity	EUR		2,94	3,30	Övriga länder	FI0008812862	N	J	J	N		1	2011-05-31	2011-12-08	5
Tellus Fonder AB	269704	Tellus Investmentbolag	SEK	0,43	0,95		Global	SE0004646628	N	J	J	N	J	1	2014-06-03		1
Tellus Fonder AB	305532	Tellus Midas	SEK	0,48	1,10		Utländska aktier och räntor	SE0001891508	N	J	J	N	J	1	2014-06-03		1
Trigon Funds, AS	753202	Trigon Balkan Fund	EUR		2,28	2,63	Östeuropa	EE3600102364	N	J	J	N		0	2010-11-15	2013-03-01	5
Trigon Funds, AS	717371	Trigon Baltic Fund	EUR	0,89	2,49	2,53	Östeuropa	EE3600102356	N	N	J	N		0	2010-11-15		1
Trigon Funds, AS	645713	Trigon Emerging Agri Sector Fund	EUR	1,05	2,73	2,92	Nya marknader	EE3600102398	N	J	J	N		0	2010-11-15	2014-04-29	5
Trigon Funds, AS	681544	Trigon Emerging Financials Fund	EUR		2,53	2,64	Nya marknader	EE3600102406	N	J	J	N		0	2010-11-15	2015-09-28	5
Trigon Funds, AS	789032	Trigon New Europe Fund	EUR	0,87	2,22	2,25	Östeuropa	EE3600102372	N	N	J	N		0	2010-11-15		1
Trigon Funds, AS	516914	Trigon Russia Top Picks Fund	EUR	0,89	2,52	2,79	Ryssland	EE3600102380	N	J	J	N		0	2012-08-20		1
Tundra Fonder AB	632315	Tundra Agri & Food	SEK	1,01	2,61	3,02	Nya marknader	SE0004211290	N	N	N	N		0	2012-01-30	2014-06-10	5
Tundra Fonder AB	861229	Tundra Frontier Opportunities Fund	SEK	0,89	2,57		Nya marknader	SE0004211282	N	N	N	N		0	2013-04-12		1
Tundra Fonder AB	878223	Tundra Nigeria and Sub-Sahara	SEK	0,89	2,66		Nya marknader	SE0005188091	N	N	N	N		1	2013-07-10		1
Tundra Fonder AB	705806	Tundra Pakistan Fund	SEK	0,89	2,52		Övriga länder	SE0004211308	N	N	N	N		1	2011-10-26		1
Tundra Fonder AB	640169	Tundra QuAsia	SEK		2,31	4,98	Asien och Fjärran östern	SE0005100492	N	J	N	N		1	2013-07-19	2015-04-01	5
Tundra Fonder AB	741637	Tundra Rysslandsfond	SEK	0,89	2,66		Ryssland	SE0004211274	N	N	N	N		0	2011-10-26		1
Tundra Fonder AB	762823	Tundra Vietnam Fund	SEK	0,89	2,55		Övriga länder	SE0005797099	N	N	N	N		1	2013-12-13		1
TurnPoint Asset Management AB	806034	TurnPoint Global Allocation	SEK		1,31		Global	SE0003612845	J	J	N	N		0	2010-12-14	2013-12-10	5
UB Fondbolag Ab	857508	Placeringsfond UB Amerika A	EUR	0,45	1,00	1,00	Nordamerika och USA	FI4000081146	N	J	N	N		1	2016-06-29		1
UB Fondbolag Ab	816249	Placeringsfond UB Asia REIT Plus	EUR	0,69	1,70		Övriga branscher	FI4000081120	N	J	N	N		1	2015-03-31		1
UB Fondbolag Ab	744581	Placeringsfond UB EM Infra	EUR	0,69	1,70		Övriga branscher	FI4000081153	N	J	N	N		1	2015-03-31		1
UB Fondbolag Ab	852079	Placeringsfond UB Europa REIT	EUR	0,52	1,20		Global	FI4000081187	N	J	N	N		1	2015-03-31		1
UB Fondbolag Ab	887901	Placeringsfond UB Global REIT	EUR	0,59	1,40		Global	FI4000081195	N	N	N	N		1	2015-03-31		1
UB Fondbolag Ab	780411	Placeringsfond UB Infra	EUR	0,59	1,40		Övriga branscher	FI4000081211	N	N	N	N		1	2015-03-31		1
UB Fondbolag Ab	369876	Placeringsfond UB Nordamerika REIT	EUR	0,52	1,20		Nordamerika och USA	FI4000122874	N	N	N	N		1	2015-09-04		1
UBS Fund Management (Luxembourg) S.A	906388	UBS (Lux) Bond Fund - Absolute Return Bond (EUR) 	EUR		1,36		Övriga utländska	LU0188543846	N	N	J	N		0	2005-01-11	2008-04-03	5
UBS Fund Management (Luxembourg) S.A	292490	UBS (Lux) Bond Fund - Global (CHF)	CHF		1,19		Övriga utländska	LU0071006638	N	N	J	N		0	2000-07-05	2008-04-03	5
UBS Fund Management (Luxembourg) S.A	328328	UBS (Lux) Bond Fund - Global (EUR)	EUR	0,45	1,21		Övriga utländska	LU0073129115	N	N	J	N		0	2000-07-05	2010-06-09	5
UBS Fund Management (Luxembourg) S.A	259499	UBS (Lux) Bond Fund-Global (CHF) (EUR hedged) P - acc	EUR	0,35	1,19		Övriga utländska	LU0487186396	N	N	J	N		0	2010-04-30		1
UBS Fund Management (Luxembourg) S.A	843698	UBS (Lux) Equity Fund - Asian Consumption (USD)	USD	0,68	2,09		Övriga branscher	LU0106959298	N	N	N	N		0	2010-10-06		1
UBS Fund Management (Luxembourg) S.A	364158	UBS (Lux) Equity Fund - Biotech (USD)	USD	0,68	2,09		Bioteknik	LU0069152568	N	N	J	N		0	2000-07-05		1
UBS Fund Management (Luxembourg) S.A	399980	UBS (Lux) Equity Fund - Central Europe	CHF	1,86	2,34		Europa och Euroland	469164	N	N	J	N		0	2000-07-05	2004-10-11	5
UBS Fund Management (Luxembourg) S.A	779538	UBS (Lux) Equity Fund - Central Europe (EUR)	EUR	0,73	2,39		Östeuropa	LU0067027168	N	N	J	N		0	2001-02-19		1
UBS Fund Management (Luxembourg) S.A	650796	UBS (Lux) Equity Fund - Communication	EUR	0,70	1,85		IT och kommunikation	LU0098993750	N	N	J	N		0	2000-07-05	2012-10-12	5
UBS Fund Management (Luxembourg) S.A	435818	UBS (Lux) Equity Fund - Eco Performance (CHF)	CHF	0,69	2,09		Global	XS0076532638	N	N	J	N		0	2000-07-05	2014-07-17	5
UBS Fund Management (Luxembourg) S.A	980466	UBS (Lux) Equity Fund - Emerging Markets (USD)	USD	0,77	2,39		Nya marknader	LU0171395170	N	N	J	N		0	2005-12-05	2014-08-06	5
UBS Fund Management (Luxembourg) S.A	471649	UBS (Lux) Equity Fund - Euro Countries	EUR	0,61	1,54		Euroland	LU0089880644	N	N	J	N		0	2000-07-05	2009-09-08	5
UBS Fund Management (Luxembourg) S.A	529016	UBS (Lux) Equity Fund - Euro Countries Opportunity (EUR)	EUR	0,62	1,86		Euroland	LU0085870433	N	N	J	N		0	2014-07-23		1
UBS Fund Management (Luxembourg) S.A	507475	UBS (Lux) Equity Fund - Euro Stoxx 50 (EUR)	EUR	0,45	1,25		Europa/Euroland Index	LU0072912990	N	N	J	N		0	2000-07-05	2014-09-16	5
UBS Fund Management (Luxembourg) S.A	543306	UBS (Lux) Equity Fund - Financial Services (EUR)	EUR	0,57	1,85		Övriga branscher	LU0099863671	N	N	J	N		0	2000-07-05	2015-11-23	5
UBS Fund Management (Luxembourg) S.A	614966	UBS (Lux) Equity Fund - Global Multi Tech (USD)	USD	0,68	2,09		IT och kommunikation	LU0081259029	N	N	J	N		0	2000-07-05		1
UBS Fund Management (Luxembourg) S.A	118067	UBS (Lux) Equity Fund - Global Sustainable Innovators (EUR)	EUR	0,68	2,09		Global	LU0130799603	N	N	J	N	J	0	2007-05-28		1
UBS Fund Management (Luxembourg) S.A	488932	UBS (Lux) Equity Fund - Global Sustainable (USD)	USD	0,68	2,09		Global	LU0076532638	N	N	J	N	J	0	2014-06-24		1
UBS Fund Management (Luxembourg) S.A	908806	UBS (Lux) Equity Fund - Greater China (USD)	USD	0,73	2,39		Kina	LU0072913022	N	N	N	N		0	2005-12-05		1
UBS Fund Management (Luxembourg) S.A	579136	UBS (Lux) Equity Fund - Health Care (USD)	USD	0,68	2,09		Läkemedel	LU0085953304	N	N	J	N		0	2000-07-05		1
UBS Fund Management (Luxembourg) S.A	938902	UBS (Lux) Equity Fund - Japan (JPY)	JPY	0,53	1,55		Japan	LU0098994485	N	N	N	N		0	2015-08-24		1
UBS Fund Management (Luxembourg) S.A	889261	UBS (Lux) Equity Fund - Mid Caps USA (USD)	USD	0,62	1,85		Nordamerika och USA	LU0049842262	N	N	J	N		0	2009-07-02		1
UBS Fund Management (Luxembourg) S.A	944637	UBS (Lux) Equity Fund - Small & Mid Caps Japan (JPY)	JPY	0,57	1,84		Japan	LU0049845281	N	N	N	N		0	2005-12-05	2015-10-02	5
UBS Fund Management (Luxembourg) S.A	837146	UBS (Lux) Equity Fund - Small Caps USA 	USD	0,71	1,85		Nordamerika och USA småbolag	LU0038842364	N	N	J	N		0	2005-12-05	2009-09-08	5
UBS Fund Management (Luxembourg) S.A	686626	UBS (Lux) Equity Fund- USA Multi Strategy (USD) P-acc	USD	0,62	1,85		Nordamerika och USA	LU0098995292	N	N	J	N		0	2000-07-05		1
UBS Fund Management (Luxembourg) S.A	806091	UBS (Lux) Equity Sicav - Brazil	USD	0,73	2,39		Övriga länder	LU0286682959	N	N	J	N		0	2008-05-13		1
UBS Fund Management (Luxembourg) S.A	807867	UBS (Lux) Equity Sicav - Emerging Markets Sustainable	USD	0,68	2,09		Nya marknader	LU0346595837	N	N	J	N	J	0	2010-10-06		1
UBS Fund Management (Luxembourg) S.A	384511	UBS (Lux) Equity Sicav - European Opportunity Unconstrained	EUR	0,69	2,11		Europa	LU0723564463	N	N	J	N		0	2012-11-22		1
UBS Fund Management (Luxembourg) S.A	770263	UBS (Lux) Equity Sicav - Russia	USD	0,73	2,39		Ryssland	LU0246274897	N	N	J	N		0	2008-05-13		1
UBS Fund Management (Luxembourg) S.A	116293	UBS (Lux) Equity Sicav - Small Caps Europe	EUR	0,65	1,97		Europa/Euroland småbolag	LU0198839143	N	N	J	N		0	2005-12-05		1
UBS Fund Management (Luxembourg) S.A	626945	UBS (Lux) Equity Sicav - USA Growth B	USD	0,68	2,09		Nordamerika och USA	LU0198837287	N	N	J	N		0	2008-05-13		1
UBS Fund Management (Luxembourg) S.A	823500	UBS (Lux) Equity SICAV Asian Smaller Companies (USD)	USD	0,65	1,97		Asien och Fjärran östern	LU0746413003	N	N	N	N		0	2016-03-15		1
UBS Fund Management (Luxembourg) S.A	781773	UBS (Lux) Islamic Fund - Global Equities	USD	0,76	2,08		Global	LU0108058487	N	N	J	N		0	2009-07-02	2010-10-26	5
UBS Fund Management (Luxembourg) S.A	817601	UBS (Lux) Key Sel. SICAV 2 - Asian Equities 130/30 (USD)	USD		2,09		Asien och Fjärran östern	LU0337456056	N	N	N	N		1	2009-07-02	2016-03-07	5
UBS Fund Management (Luxembourg) S.A	853432	UBS (Lux) Key Sel. SICAV 2 - European Equities 130/30	EUR	0,87	2,42		Europa	LU0300929451	N	N	J	N		0	2009-07-02	2010-10-26	5
UBS Fund Management (Luxembourg) S.A	801316	UBS (Lux) Key Selection Sicav - Global Allocation (EUR) 	EUR	0,79	2,08		Utländska aktier och räntor	LU0197216558	N	N	J	N		0	2005-12-05	2009-09-08	5
UBS Fund Management (Luxembourg) S.A	772509	UBS (Lux) Key Selection SICAV - Global Equities (USD)	EUR	0,68	2,09		Global	LU0161942635	N	N	J	N		0	2015-10-07		1
UBS Fund Management (Luxembourg) S.A	722454	UBS (Lux) Strategy Fund - Balanced (EUR)	EUR	0,52	1,71		Utländska aktier och räntor	LU0049785446	J	N	J	N		0	2000-07-05		1
UBS Fund Management (Luxembourg) S.A	758284	UBS (Lux) Strategy Fund - Equity (EUR)	EUR	0,75	1,97		Global	LU0073129206	N	N	J	N		0	2000-07-05	2009-09-08	5
UBS Fund Management (Luxembourg) S.A	794115	UBS (Lux) Strategy Fund - Growth (EUR)	EUR	0,52	1,91		Utländska aktier och räntor	LU0033036590	J	N	J	N		0	2000-07-05		1
UBS Third Party Management Company S.A.	356006	Luxembourg Selection Fund - Prognosia Galaxy	SEK		2,32		Global	LU0668547879	J	N	J	N		0	2011-11-10	2015-08-25	5
UBS Third Party Management Company S.A.	391839	Luxembourg Selection Fund - Prognosia Supernova	SEK		2,32		Nya marknader	LU0668548091	J	N	J	N		0	2011-11-10	2015-08-25	5
UBS Third Party Management Company S.A.	734434	UBS (Lux) Str. Sicav - Rogers Int Commodity Index (EUR)	EUR	0,52	1,49		Övriga branscher	LU0239752115	N	N	J	N		0	2008-05-13	2016-04-25	5
Union Bancaire Privée S.A.	689042	UBAM- European Small and Medium Cap Equity	EUR	1,23	1,50		Europa/Euroland småbolag	LU0083345875	N	N	J	N		0	2001-08-22	2006-03-28	5
Union Bancaire Privée S.A.	760702	UBAM Global Finance	EUR	1,23	1,50		Övriga branscher	LU0085887080	N	N	J	N		0	2001-08-21	2006-03-28	5
Union Bancaire Privée S.A.	653212	UBAM-International Growth Equity	USD	1,23	1,50		Global	LU0062576151	N	N	J	N		0	2001-08-22	2006-03-28	5
Union Bancaire Privée S.A.	796532	UBAM-Tech Acc	USD	1,23	1,50		IT och kommunikation	LU0103637483	N	N	J	N		0	2001-08-22	2006-03-28	5
Union Bancaire Privée S.A.	420588	UBAM-Technology	USD		1,70		IT och kommunikation	LU0064401937	N	N	J	N		0	2003-11-18	2006-03-28	5
Union Bancaire Privée S.A.	724872	UBAM-US Equity Growth	USD		1,70		Nordamerika och USA	LU0034171404	N	N	J	N		0	2001-08-22	2006-03-28	5
Union Investment Luxembourg S.A.	438234	UniDollarBond Acc	EUR	0,95	1,13		Övriga utländska	LU0042360254	N	N	N	N		0	2001-10-25	2003-10-27	5
Union Investment Luxembourg S.A.	250589	UniDynamicFund: Europe	EUR	3,05	3,93		Europa/Euroland småbolag	LU0111445275	N	N	N	N		0	2001-04-18	2004-01-05	5
Union Investment Luxembourg S.A.	214759	UniDynamicFund Global	EUR	7,16	9,42		Global	LU0111446752	N	N	N	N		0	2001-04-18	2004-01-05	5
Union Investment Luxembourg S.A.	509893	UniEuroAspirant	EUR	0,96	1,14		Europa och Euroland	LU0111444385	N	N	N	N		0	2001-08-31	2004-10-08	5
Union Investment Luxembourg S.A.	545723	UniEuroSTOXX50 C	EUR	1,76	2,21		Europa/Euroland Index	LU0125236025	N	N	N	N		0	2001-08-31	2003-10-27	5
Union Investment Luxembourg S.A.	178921	UniMid&SmallCaps: Europa Acc	EUR	1,46	1,82		Europa	LU0090772608	N	N	N	N		0	2001-04-18	2003-10-27	5
Union Investment Luxembourg S.A.	322248	UniSector BasicIndustries	EUR	4,18	5,44		Övriga branscher	LU0111450275	N	N	N	N		0	2001-04-18	2004-01-05	5
Union Investment Luxembourg S.A.	537225	UniSector BioPharma C Acc	EUR	2,97	3,82		Läkemedel	LU0111447305	N	N	N	N		0	2001-04-18	2003-11-03	5
Union Investment Luxembourg S.A.	393900	UniSector Finance C Acc	EUR	16,25	21,53		Övriga branscher	LU0111449343	N	N	N	N		0	2001-04-18	2003-10-28	5
Union Investment Luxembourg S.A.	617381	UniSector GenTech	EUR	1,58	1,98		Läkemedel	LU0125232461	N	N	N	N		0	2001-08-31	2003-10-28	5
Union Investment Luxembourg S.A.	465567	UniSector HighTech C Acc	EUR	3,96	5,15		IT och kommunikation	LU0111447990	N	N	N	N		0	2001-04-18	2003-10-27	5
Union Investment Luxembourg S.A.	885780	UniSector Internet Inc	EUR	1,37	1,70		IT och kommunikation	LU0151449989	N	N	N	N		0	2003-01-07	2003-10-27	5
Union Investment Luxembourg S.A.	429738	UniSector LifeStyle	EUR	1,77	2,23		Övriga branscher	LU0111449269	N	N	N	N		0	2001-04-18	2004-01-05	5
Union Investment Luxembourg S.A.	358077	UniSector Mobil C Acc	EUR	1,63	2,04		Övriga branscher	LU0111449772	N	N	N	N		0	2001-04-18	2003-10-27	5
Union Investment Luxembourg S.A.	501395	UniSector MultiMedia	EUR	1,80	2,27		IT och kommunikation	LU0111447644	N	N	N	N		0	2001-04-18	2004-01-05	5
Union Investment Luxembourg S.A.	581553	UniSector NatureTech Acc	EUR	1,72	2,15		Övriga branscher	LU0125233279	N	N	N	N		0	2001-08-31	2003-10-27	5
Union Investment Luxembourg S.A.	286419	UniSector Sport	EUR	1,46	1,81		Övriga branscher	LU0111447131	N	N	N	N		0	2001-04-18	2002-06-13	5
Union Investment Privatfonds GmbH	474064	Uni.21Century-net-Inc	EUR	1,47	1,82		Övriga branscher	DE0009757872	N	N	N	N		0	2001-10-16	2003-10-27	5
Union Investment Privatfonds GmbH	402404	UniKapital Acc	EUR	0,61	0,69		Europa och Euroland	DE0008491085	N	N	N	N		0	2001-10-24	2003-10-27	5
ValueInvest Asset Management S.A.	568154	Value Invest LUX Blue Chip Value	EUR	1,05	2,71		Global	LU0135991494	N	N	N	N		1	2003-11-21	2009-02-11	5
ValueInvest Asset Management S.A.	532325	ValueInvest LUX Global	EUR	0,75	1,86		Global	LU0135991064	N	N	J	N		1	2003-11-21		1
ValueInvest Asset Management S.A.	603985	ValueInvest LUX Japan	EUR	0,75	1,86		Japan	LU0135991148	N	N	J	N		1	2003-11-21		1
WestLB Mellon Asset Management (Luxembourg) S.A.	969543	WestLB Mellon Compass Fund Emerging Asian Fund	USD		1,75		Asien och Fjärran östern	LU0093983095	N	N	J	N		0	2004-12-06	2008-04-21	5
WestLB Mellon Asset Management (Luxembourg) S.A.	568212	WestLB Mellon Compass Fund Euro Balanced Fund	EUR		1,07		Utländska aktier och räntor	LU0093970605	N	N	J	N		0	2000-07-05	2008-04-21	5
WestLB Mellon Asset Management (Luxembourg) S.A.	604041	WestLB Mellon Compass Fund Euro Bond Fund	EUR	0,24	0,50	0,50	Europa och Euroland	LU0093968963	N	N	J	N		0	2000-07-05	2008-04-21	5
WestLB Mellon Asset Management (Luxembourg) S.A.	212860	WestLB Mellon Compass Fund Euro Corporate Bond Fund	EUR		0,53		Europa och Euroland	LU0145975065	N	N	J	N		0	2004-12-06	2008-04-21	5
WestLB Mellon Asset Management (Luxembourg) S.A.	177030	WestLB Mellon Compass Fund Euro High Yield Bond Fund	EUR		0,76		Europa och Euroland	LU0115288721	N	N	J	N		0	2004-12-06	2008-04-21	5
WestLB Mellon Asset Management (Luxembourg) S.A.	105379	WestLB Mellon Compass Fund European Convergence Fund	EUR		1,17		Östeuropa	LU0093983509	N	N	J	N		0	2004-12-06	2008-04-21	5
WestLB Mellon Asset Management (Luxembourg) S.A.	639872	WestLB Mellon Compass Fund European Convertible Fund	EUR		0,82		Utländska aktier och räntor	LU0093974854	N	N	J	N		0	2000-07-05	2008-04-21	5
WestLB Mellon Asset Management (Luxembourg) S.A.	675702	WestLB Mellon Compass Fund European Select Equity Fund	EUR		1,34		Europa	LU0093977873	N	N	J	N		0	2000-07-05	2008-04-21	5
WestLB Mellon Asset Management (Luxembourg) S.A.	284521	WestLB Mellon Compass Fund Global Bond Fund	USD		0,58		Övriga utländska	LU0093983921	N	N	J	N		0	2004-12-06	2008-04-21	5
WestLB Mellon Asset Management (Luxembourg) S.A.	141200	WestLB Mellon Compass Fund Global Emerging Markets Bond Fund	USD		1,11		Övriga utländska	LU0093979069	N	N	J	N		0	2004-12-06	2008-04-21	5
WestLB Mellon Asset Management (Luxembourg) S.A.	747360	WestLB Mellon Compass Fund Global Emerging Markets Fund	USD		1,17		Nya marknader	LU0093980075	N	N	J	N		0	2000-07-05	2008-04-21	5
WestLB Mellon Asset Management (Luxembourg) S.A.	819490	WestLB Mellon Compass Fund Global High Yield Bond Fund	EUR		0,96		Övriga utländska	LU0115289372	N	N	J	N		0	2006-12-14	2008-04-21	5
WestLB Mellon Asset Management (Luxembourg) S.A.	933713	WestLB Mellon Compass Fund Latin America Fund	USD		1,52		Nya marknader	LU0093981040	N	N	J	N		0	2004-12-06	2008-04-21	5
WestLB Mellon Asset Management (UK) Ltd	736389	West AM Compass Fund Global Balanced Fund	EUR	0,84	0,98		Utländska aktier och räntor	LU0093985389	N	N	J	N		0	2003-05-07	2004-01-05	5
WestLB Mellon Asset Management (UK) Ltd	711531	WestAM Compass Fund Global Balanced Fund	USD	0,84	0,98		Utländska aktier och räntor	LU0093985389	N	N	J	N		0	2000-07-05	2004-02-04	5
WestLB Mellon Asset Management (UK) Ltd	783191	WestAM Compass Fund Global Equity Fund	USD	0,78	0,91	1,10	Global	LU0093984572	N	N	J	N		0	2000-07-05	2004-03-30	5
WestLB Mellon Asset Management (UK) Ltd	248690	WestLB Mellon Compass Fund Global High Yield Bond Fund	USD		1,12		Övriga utländska	LU0115289372	N	N	J	N		0	2004-12-06	2007-07-04	5
Xact Kapitalförvaltning AB	629543	Handelsbanken Europafond Index	SEK	0,19	0,40	0,48	Europa/Euroland Index	SE0000624421	N	N	N	N		0	2000-07-05		1
Xact Kapitalförvaltning AB	929224	Handelsbanken MSCI USA Index	SEK	0,19	0,40	0,44	Nordamerika och USA	SE0004139780	N	N	N	N		0	2013-11-27		1
Xact Kapitalförvaltning AB	893396	Handelsbanken Sverige Index Criteria	SEK	0,22	0,65	0,67	Sverige index	SE0001466368	N	N	N	N	J	0	2013-11-27		1
Xact Kapitalförvaltning AB	465914	Handelsbanken Sverige OMXSB Index	SEK	0,19	0,40	0,42	Sverige index	SE0003788587	N	N	N	N		0	2012-03-20		1
Zmartic Fonder AB	778589	Zmart Alfa	SEK	0,81	2,25	2,51	Global	SE0006851978	N	N	N	N		0	2015-06-23		1
Zmartic Fonder AB	195628	Zmart Balanserad	SEK	0,58	1,86		Utländska aktier och räntor	SE0005393238	J	N	N	N		0	2013-10-28		1
Zmartic Fonder AB	123968	Zmart Beta	SEK	0,81	2,40		Global	SE0005393253	N	N	N	N		0	2013-10-28		1
Zmartic Fonder AB	159798	Zmart Optimal	SEK	0,58	1,86		Utländska aktier och räntor	SE0005393246	J	N	N	N		0	2013-10-28		1
Ålandsbanken Fondbolag Ab	289835	Ålandsbanken Eco Performance	EUR	0,60	1,50		Övriga branscher	FI4000018510	N	N	J	N		1	2011-01-25	2014-05-12	5
Ålandsbanken Fondbolag Ab	203000	Ålandsbanken Euro Bond	EUR	0,29	0,69	0,69	Europa och Euroland	FI0008804992	N	N	J	N		1	2010-10-19		1
Ålandsbanken Fondbolag Ab	955435	Ålandsbanken Euro High Yield	EUR	0,39	1,00	1,00	Europa och Euroland	FI0008809892	N	N	J	N		1	2010-10-18		1
